game_id,start_at,completed_at,n_letters,first_guess,sort_on,model_params,word,turns
0f6cbc2bb1e77,2022-01-14 08:28:25.281537,2022-01-14 08:28:25.754730,5,taser,model_rank,"{'freq': 0.25, 'letter_score_by_word': 0.75, 'letter_score_by_freq': 1.0, 'distinct_letters': 1.0}",shove,5
062af2c89748d,2022-01-14 08:28:28.027856,2022-01-14 08:28:28.683786,5,earns,model_rank,"{'freq': 0.0, 'letter_score_by_word': 1.0, 'letter_score_by_freq': 0.0, 'distinct_letters': 0.0}",flava,5
012b2890b8f0c,2022-01-14 08:28:30.977139,2022-01-14 08:28:31.438293,5,irena,model_rank,"{'freq': 1.0, 'letter_score_by_word': 0.5, 'letter_score_by_freq': 0.25, 'distinct_letters': 0.0}",fared,4
0d641211a4d66,2022-01-14 08:28:33.760289,2022-01-14 08:28:34.200277,5,oates,model_rank,"{'freq': 0.5, 'letter_score_by_word': 0.5, 'letter_score_by_freq': 0.0, 'distinct_letters': 1.0}",named,2
0217e23f3e7e3,2022-01-14 08:28:36.521353,2022-01-14 08:28:37.245038,5,their,model_rank,"{'freq': 0.0, 'letter_score_by_word': 0.75, 'letter_score_by_freq': 1.0, 'distinct_letters': 0.75}",cyndi,5
024701ff71bab,2022-01-14 08:28:39.731684,2022-01-14 08:28:40.131668,5,irena,model_rank,"{'freq': 0.75, 'letter_score_by_word': 0.25, 'letter_score_by_freq': 0.75, 'distinct_letters': 0.0}",paean,4
00c1d3ff69ee6,2022-01-14 08:28:42.448620,2022-01-14 08:28:42.951062,5,earls,model_rank,"{'freq': 0.75, 'letter_score_by_word': 1.0, 'letter_score_by_freq': 0.25, 'distinct_letters': 0.0}",coins,4
0fe4f8fa1d4a9,2022-01-14 08:28:45.240983,2022-01-14 08:28:45.777475,5,earns,model_rank,"{'freq': 0.0, 'letter_score_by_word': 1.0, 'letter_score_by_freq': 1.0, 'distinct_letters': 0.0}",condo,4
036bd5d1e3883,2022-01-14 08:28:48.064541,2022-01-14 08:28:48.463213,5,raise,model_rank,"{'freq': 0.75, 'letter_score_by_word': 0.5, 'letter_score_by_freq': 0.75, 'distinct_letters': 1.0}",sites,3
09dd088afd93d,2022-01-14 08:28:50.775958,2022-01-14 08:28:51.215080,5,arnie,model_rank,"{'freq': 0.25, 'letter_score_by_word': 0.25, 'letter_score_by_freq': 1.0, 'distinct_letters': 0.25}",karis,10
0478d3eb710a0,2022-01-14 08:28:53.488738,2022-01-14 08:28:53.881364,5,aires,model_rank,"{'freq': 1.0, 'letter_score_by_word': 0.0, 'letter_score_by_freq': 0.0, 'distinct_letters': 0.0}",burns,4
00dbc544a41e5,2022-01-14 08:28:56.240527,2022-01-14 08:28:56.640369,5,later,model_rank,"{'freq': 0.75, 'letter_score_by_word': 0.0, 'letter_score_by_freq': 0.5, 'distinct_letters': 0.75}",setae,3
06c415aec9171,2022-01-14 08:28:58.996898,2022-01-14 08:28:59.758701,5,arise,model_rank,"{'freq': 0.5, 'letter_score_by_word': 0.5, 'letter_score_by_freq': 0.0, 'distinct_letters': 0.25}",donal,4
053cf90ae4fa3,2022-01-14 08:29:02.058130,2022-01-14 08:29:02.543778,5,years,model_rank,"{'freq': 0.5, 'letter_score_by_word': 0.5, 'letter_score_by_freq': 0.75, 'distinct_letters': 0.5}",jonas,3
00ddef6eacc08,2022-01-14 08:29:04.832625,2022-01-14 08:29:05.415536,5,ariel,model_rank,"{'freq': 0.75, 'letter_score_by_word': 0.0, 'letter_score_by_freq': 0.0, 'distinct_letters': 0.25}",smoke,4
0f7e4cef65ab9,2022-01-14 08:29:07.714058,2022-01-14 08:29:08.215489,5,there,model_rank,"{'freq': 0.5, 'letter_score_by_word': 0.0, 'letter_score_by_freq': 0.25, 'distinct_letters': 0.75}",aleck,5
03f66a4668a01,2022-01-14 08:29:10.531476,2022-01-14 08:29:10.954195,5,siena,model_rank,"{'freq': 0.5, 'letter_score_by_word': 0.75, 'letter_score_by_freq': 0.0, 'distinct_letters': 0.5}",scape,5
080a0227cd90c,2022-01-14 08:29:13.227673,2022-01-14 08:29:13.754428,5,great,model_rank,"{'freq': 0.75, 'letter_score_by_word': 0.75, 'letter_score_by_freq': 0.5, 'distinct_letters': 0.0}",smyth,4
030e97bb7207a,2022-01-14 08:29:16.072019,2022-01-14 08:29:16.484575,5,taser,model_rank,"{'freq': 0.75, 'letter_score_by_word': 0.5, 'letter_score_by_freq': 1.0, 'distinct_letters': 0.25}",tools,3
0217f19c70893,2022-01-14 08:29:18.828175,2022-01-14 08:29:19.301599,5,those,model_rank,"{'freq': 0.25, 'letter_score_by_word': 0.75, 'letter_score_by_freq': 0.25, 'distinct_letters': 0.25}",basta,6
08b50f27eddca,2022-01-14 08:29:21.638389,2022-01-14 08:29:22.358788,5,arent,model_rank,"{'freq': 0.0, 'letter_score_by_word': 0.75, 'letter_score_by_freq': 0.0, 'distinct_letters': 0.75}",ovoid,4
0c4bbc45c842a,2022-01-14 08:29:24.649842,2022-01-14 08:29:25.403387,5,later,model_rank,"{'freq': 0.5, 'letter_score_by_word': 1.0, 'letter_score_by_freq': 1.0, 'distinct_letters': 0.75}",moocs,4
069d90171868b,2022-01-14 08:29:27.746494,2022-01-14 08:29:28.290631,5,taser,model_rank,"{'freq': 0.75, 'letter_score_by_word': 1.0, 'letter_score_by_freq': 0.75, 'distinct_letters': 1.0}",conus,5
0999106a2453e,2022-01-14 08:29:30.614277,2022-01-14 08:29:31.176170,5,taser,model_rank,"{'freq': 0.0, 'letter_score_by_word': 0.25, 'letter_score_by_freq': 0.5, 'distinct_letters': 0.75}",fonds,6
036fa7db5ade1,2022-01-14 08:29:33.474666,2022-01-14 08:29:33.986508,5,stare,model_rank,"{'freq': 0.25, 'letter_score_by_word': 0.25, 'letter_score_by_freq': 0.5, 'distinct_letters': 0.0}",grill,3
0011051eeb672,2022-01-14 08:29:36.280592,2022-01-14 08:29:36.783017,5,raise,model_rank,"{'freq': 0.75, 'letter_score_by_word': 0.5, 'letter_score_by_freq': 0.75, 'distinct_letters': 0.25}",ajayi,6
0a9458815e778,2022-01-14 08:29:39.073696,2022-01-14 08:29:39.531484,5,reals,model_rank,"{'freq': 0.5, 'letter_score_by_word': 1.0, 'letter_score_by_freq': 0.75, 'distinct_letters': 0.25}",jonas,3
0a256c94d6970,2022-01-14 08:29:41.853150,2022-01-14 08:29:42.504543,5,siena,model_rank,"{'freq': 0.0, 'letter_score_by_word': 0.25, 'letter_score_by_freq': 0.5, 'distinct_letters': 0.25}",brule,4
0696e3d1d4068,2022-01-14 08:29:44.790404,2022-01-14 08:29:45.573354,5,about,model_rank,"{'freq': 1.0, 'letter_score_by_word': 0.0, 'letter_score_by_freq': 0.0, 'distinct_letters': 0.5}",vimeo,5
0c94c5d7329ac,2022-01-14 08:29:48.035781,2022-01-14 08:29:48.516591,5,after,model_rank,"{'freq': 0.75, 'letter_score_by_word': 0.75, 'letter_score_by_freq': 1.0, 'distinct_letters': 0.75}",twice,3
0cabe0b582465,2022-01-14 08:29:50.836864,2022-01-14 08:29:51.254547,5,reals,model_rank,"{'freq': 0.75, 'letter_score_by_word': 1.0, 'letter_score_by_freq': 1.0, 'distinct_letters': 0.25}",gates,3
0e9e790dbac6d,2022-01-14 08:29:53.563752,2022-01-14 08:29:54.279696,5,nears,model_rank,"{'freq': 0.5, 'letter_score_by_word': 0.75, 'letter_score_by_freq': 0.0, 'distinct_letters': 0.75}",pivot,4
0442228ed1b53,2022-01-14 08:29:56.579516,2022-01-14 08:29:57.326255,5,rates,model_rank,"{'freq': 0.75, 'letter_score_by_word': 1.0, 'letter_score_by_freq': 1.0, 'distinct_letters': 1.0}",punky,7
0f4b759b597d4,2022-01-14 08:29:59.703167,2022-01-14 08:30:00.257836,5,raise,model_rank,"{'freq': 1.0, 'letter_score_by_word': 0.75, 'letter_score_by_freq': 0.25, 'distinct_letters': 0.25}",hunts,3
0133c3e913105,2022-01-14 08:30:02.579457,2022-01-14 08:30:03.343599,5,share,model_rank,"{'freq': 0.75, 'letter_score_by_word': 0.5, 'letter_score_by_freq': 0.25, 'distinct_letters': 1.0}",doody,7
026dffcfede95,2022-01-14 08:30:05.630331,2022-01-14 08:30:06.592981,5,those,model_rank,"{'freq': 0.0, 'letter_score_by_word': 0.25, 'letter_score_by_freq': 0.0, 'distinct_letters': 0.5}",lubin,4
003dc14064a9f,2022-01-14 08:30:08.888855,2022-01-14 08:30:09.371436,5,after,model_rank,"{'freq': 0.25, 'letter_score_by_word': 0.0, 'letter_score_by_freq': 0.5, 'distinct_letters': 1.0}",cueto,5
0bbeafab81f9f,2022-01-14 08:30:11.685553,2022-01-14 08:30:12.105694,5,raine,model_rank,"{'freq': 0.0, 'letter_score_by_word': 0.25, 'letter_score_by_freq': 0.25, 'distinct_letters': 0.25}",plain,4
0f5db163e7d9c,2022-01-14 08:30:14.409570,2022-01-14 08:30:14.867390,5,tears,model_rank,"{'freq': 0.5, 'letter_score_by_word': 0.25, 'letter_score_by_freq': 1.0, 'distinct_letters': 0.25}",feces,6
04e8880daeb88,2022-01-14 08:30:17.153068,2022-01-14 08:30:17.925375,5,aries,model_rank,"{'freq': 0.0, 'letter_score_by_word': 0.5, 'letter_score_by_freq': 1.0, 'distinct_letters': 0.25}",fault,4
087f4ea790a8d,2022-01-14 08:30:20.240684,2022-01-14 08:30:20.728782,5,snare,model_rank,"{'freq': 1.0, 'letter_score_by_word': 0.0, 'letter_score_by_freq': 0.75, 'distinct_letters': 0.25}",lucas,3
031adb33a2fff,2022-01-14 08:30:23.030503,2022-01-14 08:30:23.454505,5,about,model_rank,"{'freq': 0.5, 'letter_score_by_word': 1.0, 'letter_score_by_freq': 1.0, 'distinct_letters': 0.5}",abaya,5
0545d3be87d50,2022-01-14 08:30:25.750872,2022-01-14 08:30:26.174088,5,anise,model_rank,"{'freq': 0.0, 'letter_score_by_word': 0.5, 'letter_score_by_freq': 0.0, 'distinct_letters': 0.5}",arica,5
0ea31f9aee290,2022-01-14 08:30:28.463592,2022-01-14 08:30:28.909809,5,other,model_rank,"{'freq': 0.25, 'letter_score_by_word': 0.0, 'letter_score_by_freq': 0.25, 'distinct_letters': 0.5}",stain,3
0b5cc2a56b3e1,2022-01-14 08:30:31.206755,2022-01-14 08:30:31.706790,5,rates,model_rank,"{'freq': 0.0, 'letter_score_by_word': 0.75, 'letter_score_by_freq': 1.0, 'distinct_letters': 0.75}",peavy,4
0a42079dc960b,2022-01-14 08:30:34.038076,2022-01-14 08:30:34.508190,5,earns,model_rank,"{'freq': 0.75, 'letter_score_by_word': 0.0, 'letter_score_by_freq': 0.25, 'distinct_letters': 1.0}",glace,3
06f7436cf8f7e,2022-01-14 08:30:36.786522,2022-01-14 08:30:37.543841,5,earth,model_rank,"{'freq': 0.25, 'letter_score_by_word': 0.0, 'letter_score_by_freq': 0.5, 'distinct_letters': 1.0}",coney,4
01231d855e3c6,2022-01-14 08:30:39.857146,2022-01-14 08:30:40.253289,5,earth,model_rank,"{'freq': 1.0, 'letter_score_by_word': 0.25, 'letter_score_by_freq': 0.5, 'distinct_letters': 0.0}",botch,4
0684db5010451,2022-01-14 08:30:42.559275,2022-01-14 08:30:43.250759,5,their,model_rank,"{'freq': 0.0, 'letter_score_by_word': 0.0, 'letter_score_by_freq': 0.75, 'distinct_letters': 0.5}",saarc,6
0594f1d00492a,2022-01-14 08:30:45.530503,2022-01-14 08:30:45.964239,5,there,model_rank,"{'freq': 0.75, 'letter_score_by_word': 0.5, 'letter_score_by_freq': 0.0, 'distinct_letters': 0.75}",resta,5
0fd2d006a209f,2022-01-14 08:30:48.282322,2022-01-14 08:30:48.795454,5,aster,model_rank,"{'freq': 0.5, 'letter_score_by_word': 0.0, 'letter_score_by_freq': 0.5, 'distinct_letters': 0.25}",wrung,4
04c446ebb90bf,2022-01-14 08:30:51.104814,2022-01-14 08:30:51.539227,5,later,model_rank,"{'freq': 1.0, 'letter_score_by_word': 0.25, 'letter_score_by_freq': 0.0, 'distinct_letters': 0.75}",barts,9
06cdc1e0b332d,2022-01-14 08:30:53.889273,2022-01-14 08:30:54.407700,5,irena,model_rank,"{'freq': 0.25, 'letter_score_by_word': 0.25, 'letter_score_by_freq': 0.5, 'distinct_letters': 0.5}",skate,4
0ee6712919811,2022-01-14 08:30:56.702571,2022-01-14 08:30:57.378318,5,oates,model_rank,"{'freq': 1.0, 'letter_score_by_word': 0.75, 'letter_score_by_freq': 0.0, 'distinct_letters': 0.0}",alpha,4
0b0f286cffcc0,2022-01-14 08:30:59.753706,2022-01-14 08:31:00.233276,5,arent,model_rank,"{'freq': 1.0, 'letter_score_by_word': 0.25, 'letter_score_by_freq': 1.0, 'distinct_letters': 0.25}",grosz,4
0d18227a9d7ee,2022-01-14 08:31:02.563672,2022-01-14 08:31:03.049649,5,share,model_rank,"{'freq': 1.0, 'letter_score_by_word': 0.25, 'letter_score_by_freq': 1.0, 'distinct_letters': 0.0}",sansa,7
09edff592654a,2022-01-14 08:31:05.355460,2022-01-14 08:31:05.854889,5,rates,model_rank,"{'freq': 0.0, 'letter_score_by_word': 1.0, 'letter_score_by_freq': 0.0, 'distinct_letters': 0.5}",pinks,4
04be828669878,2022-01-14 08:31:08.139242,2022-01-14 08:31:08.796704,5,earls,model_rank,"{'freq': 1.0, 'letter_score_by_word': 1.0, 'letter_score_by_freq': 0.25, 'distinct_letters': 0.5}",nowak,4
0f757fbd7b59a,2022-01-14 08:31:11.102958,2022-01-14 08:31:11.525843,5,those,model_rank,"{'freq': 0.75, 'letter_score_by_word': 0.75, 'letter_score_by_freq': 0.5, 'distinct_letters': 0.0}",tinge,4
0b492837ab3c8,2022-01-14 08:31:13.834894,2022-01-14 08:31:14.195537,5,oates,model_rank,"{'freq': 1.0, 'letter_score_by_word': 0.75, 'letter_score_by_freq': 0.25, 'distinct_letters': 0.5}",frets,3
0e3b1fcd40722,2022-01-14 08:31:16.479691,2022-01-14 08:31:16.841943,5,einar,model_rank,"{'freq': 0.25, 'letter_score_by_word': 1.0, 'letter_score_by_freq': 0.5, 'distinct_letters': 0.0}",given,2
01e2c871b9199,2022-01-14 08:31:19.154297,2022-01-14 08:31:19.593394,5,arise,model_rank,"{'freq': 0.25, 'letter_score_by_word': 1.0, 'letter_score_by_freq': 0.0, 'distinct_letters': 0.25}",fatso,5
0a86f4c2587ea,2022-01-14 08:31:21.894001,2022-01-14 08:31:22.337503,5,artie,model_rank,"{'freq': 0.25, 'letter_score_by_word': 0.75, 'letter_score_by_freq': 0.5, 'distinct_letters': 0.5}",karin,5
00853e076656f,2022-01-14 08:31:24.670840,2022-01-14 08:31:25.422043,5,least,model_rank,"{'freq': 0.25, 'letter_score_by_word': 0.75, 'letter_score_by_freq': 0.0, 'distinct_letters': 0.5}",fromm,5
0235d60fe4619,2022-01-14 08:31:27.699855,2022-01-14 08:31:28.089747,5,tears,model_rank,"{'freq': 0.0, 'letter_score_by_word': 1.0, 'letter_score_by_freq': 0.25, 'distinct_letters': 0.75}",truly,3
0be6a6d2ca20c,2022-01-14 08:31:30.408191,2022-01-14 08:31:30.875604,5,reals,model_rank,"{'freq': 0.5, 'letter_score_by_word': 0.75, 'letter_score_by_freq': 0.5, 'distinct_letters': 0.75}",praia,5
0d309a0ce2a34,2022-01-14 08:31:33.176353,2022-01-14 08:31:33.583167,5,aster,model_rank,"{'freq': 1.0, 'letter_score_by_word': 1.0, 'letter_score_by_freq': 0.25, 'distinct_letters': 0.5}",takeo,4
05270da5bb7f8,2022-01-14 08:31:35.936565,2022-01-14 08:31:36.910524,5,those,model_rank,"{'freq': 0.75, 'letter_score_by_word': 0.0, 'letter_score_by_freq': 0.5, 'distinct_letters': 0.75}",rudin,4
0a963a936bc20,2022-01-14 08:31:39.247946,2022-01-14 08:31:39.730751,5,least,model_rank,"{'freq': 0.75, 'letter_score_by_word': 0.75, 'letter_score_by_freq': 0.25, 'distinct_letters': 0.75}",hones,6
01dac8a801bd3,2022-01-14 08:31:42.036406,2022-01-14 08:31:42.479220,5,taser,model_rank,"{'freq': 0.5, 'letter_score_by_word': 0.75, 'letter_score_by_freq': 1.0, 'distinct_letters': 0.75}",fords,5
06e91a5a788b4,2022-01-14 08:31:44.814194,2022-01-14 08:31:45.284028,5,reals,model_rank,"{'freq': 0.75, 'letter_score_by_word': 0.25, 'letter_score_by_freq': 0.5, 'distinct_letters': 0.0}",dolce,3
0f86f4716a83a,2022-01-14 08:31:47.590303,2022-01-14 08:31:48.122587,5,anise,model_rank,"{'freq': 0.75, 'letter_score_by_word': 0.75, 'letter_score_by_freq': 0.5, 'distinct_letters': 0.75}",bigot,4
0cf43a19384c3,2022-01-14 08:31:50.409183,2022-01-14 08:31:51.231836,5,arise,model_rank,"{'freq': 0.25, 'letter_score_by_word': 1.0, 'letter_score_by_freq': 0.75, 'distinct_letters': 0.75}",nappa,6
042ddef08d886,2022-01-14 08:31:53.520097,2022-01-14 08:31:53.919677,5,about,model_rank,"{'freq': 0.25, 'letter_score_by_word': 0.75, 'letter_score_by_freq': 0.5, 'distinct_letters': 0.25}",choux,4
02ae27e98a578,2022-01-14 08:31:56.209617,2022-01-14 08:31:56.593435,5,tears,model_rank,"{'freq': 0.0, 'letter_score_by_word': 0.75, 'letter_score_by_freq': 0.25, 'distinct_letters': 0.25}",runes,3
0c74db1f4256e,2022-01-14 08:31:58.944230,2022-01-14 08:31:59.529791,5,arose,model_rank,"{'freq': 0.5, 'letter_score_by_word': 0.75, 'letter_score_by_freq': 0.0, 'distinct_letters': 0.5}",belly,3
0247f640a9e92,2022-01-14 08:32:01.869700,2022-01-14 08:32:02.435968,5,those,model_rank,"{'freq': 0.25, 'letter_score_by_word': 0.5, 'letter_score_by_freq': 0.0, 'distinct_letters': 0.75}",sewer,4
05e4767ee3d4f,2022-01-14 08:32:04.735815,2022-01-14 08:32:05.128639,5,anise,model_rank,"{'freq': 0.5, 'letter_score_by_word': 1.0, 'letter_score_by_freq': 0.75, 'distinct_letters': 0.25}",snail,2
03ce3b7b90432,2022-01-14 08:32:07.468191,2022-01-14 08:32:07.880298,5,about,model_rank,"{'freq': 0.25, 'letter_score_by_word': 0.75, 'letter_score_by_freq': 0.25, 'distinct_letters': 0.0}",bated,4
0e96ef58ee4dc,2022-01-14 08:32:10.191847,2022-01-14 08:32:10.773582,5,their,model_rank,"{'freq': 0.0, 'letter_score_by_word': 0.25, 'letter_score_by_freq': 1.0, 'distinct_letters': 0.75}",derry,10
06c310044e108,2022-01-14 08:32:13.059209,2022-01-14 08:32:14.128072,5,other,model_rank,"{'freq': 0.0, 'letter_score_by_word': 1.0, 'letter_score_by_freq': 0.75, 'distinct_letters': 0.0}",lauds,5
01a7855830c15,2022-01-14 08:32:16.430479,2022-01-14 08:32:16.816422,5,aires,model_rank,"{'freq': 0.0, 'letter_score_by_word': 0.5, 'letter_score_by_freq': 0.25, 'distinct_letters': 0.75}",aamir,3
08a2bd451cab3,2022-01-14 08:32:19.099205,2022-01-14 08:32:19.528260,5,oates,model_rank,"{'freq': 0.25, 'letter_score_by_word': 0.0, 'letter_score_by_freq': 0.75, 'distinct_letters': 0.0}",shied,5
0a58a4687d794,2022-01-14 08:32:21.827667,2022-01-14 08:32:22.616190,5,reals,model_rank,"{'freq': 0.0, 'letter_score_by_word': 0.25, 'letter_score_by_freq': 0.25, 'distinct_letters': 1.0}",bacha,4
0d78790e88bc9,2022-01-14 08:32:24.927057,2022-01-14 08:32:25.369017,5,arles,model_rank,"{'freq': 0.0, 'letter_score_by_word': 0.0, 'letter_score_by_freq': 0.0, 'distinct_letters': 0.0}",spews,7
0728caea8d370,2022-01-14 08:32:27.689683,2022-01-14 08:32:28.476357,5,heart,model_rank,"{'freq': 0.25, 'letter_score_by_word': 0.75, 'letter_score_by_freq': 0.0, 'distinct_letters': 1.0}",woody,4
05ea219546999,2022-01-14 08:32:30.778031,2022-01-14 08:32:31.403596,5,eaton,model_rank,"{'freq': 0.75, 'letter_score_by_word': 0.75, 'letter_score_by_freq': 0.5, 'distinct_letters': 1.0}",shrug,3
0e9cabdab6180,2022-01-14 08:32:33.716529,2022-01-14 08:32:34.232541,5,reina,model_rank,"{'freq': 0.25, 'letter_score_by_word': 0.5, 'letter_score_by_freq': 1.0, 'distinct_letters': 0.25}",array,4
0b1a9b65d92fd,2022-01-14 08:32:36.536360,2022-01-14 08:32:36.966673,5,other,model_rank,"{'freq': 0.5, 'letter_score_by_word': 1.0, 'letter_score_by_freq': 0.75, 'distinct_letters': 0.0}",fedor,3
0613041d85964,2022-01-14 08:32:39.271372,2022-01-14 08:32:39.951093,5,later,model_rank,"{'freq': 0.75, 'letter_score_by_word': 0.75, 'letter_score_by_freq': 0.5, 'distinct_letters': 0.25}",snafu,5
01c996659ed6b,2022-01-14 08:32:42.246474,2022-01-14 08:32:42.850523,5,reals,model_rank,"{'freq': 0.75, 'letter_score_by_word': 0.75, 'letter_score_by_freq': 0.0, 'distinct_letters': 0.5}",jodie,5
01feb45a79f09,2022-01-14 08:32:45.150755,2022-01-14 08:32:45.660633,5,aires,model_rank,"{'freq': 1.0, 'letter_score_by_word': 0.0, 'letter_score_by_freq': 0.5, 'distinct_letters': 1.0}",charl,6
0c45be59eb42d,2022-01-14 08:32:47.958335,2022-01-14 08:32:48.730362,5,first,model_rank,"{'freq': 0.5, 'letter_score_by_word': 1.0, 'letter_score_by_freq': 0.5, 'distinct_letters': 0.5}",ploys,6
08e116dc8bddc,2022-01-14 08:32:51.073218,2022-01-14 08:32:51.465554,5,earns,model_rank,"{'freq': 0.75, 'letter_score_by_word': 0.25, 'letter_score_by_freq': 0.25, 'distinct_letters': 0.75}",snail,3
08f508cfd9ad8,2022-01-14 08:32:53.773610,2022-01-14 08:32:54.207545,5,aries,model_rank,"{'freq': 0.75, 'letter_score_by_word': 0.25, 'letter_score_by_freq': 0.75, 'distinct_letters': 0.5}",brava,5
0cfa49d01526a,2022-01-14 08:32:56.505887,2022-01-14 08:32:57.094744,5,arles,model_rank,"{'freq': 0.0, 'letter_score_by_word': 1.0, 'letter_score_by_freq': 0.75, 'distinct_letters': 0.75}",oprah,3
024cd5d56d5f6,2022-01-14 08:32:59.547795,2022-01-14 08:33:00.221613,5,reina,model_rank,"{'freq': 0.0, 'letter_score_by_word': 1.0, 'letter_score_by_freq': 0.5, 'distinct_letters': 0.5}",locum,4
0b0ac1ea80246,2022-01-14 08:33:02.509927,2022-01-14 08:33:03.227557,5,first,model_rank,"{'freq': 0.0, 'letter_score_by_word': 0.0, 'letter_score_by_freq': 0.0, 'distinct_letters': 0.25}",usman,4
0fdaaf280b0bd,2022-01-14 08:33:05.521219,2022-01-14 08:33:06.180763,5,einar,model_rank,"{'freq': 1.0, 'letter_score_by_word': 0.75, 'letter_score_by_freq': 0.5, 'distinct_letters': 0.0}",flyby,4
0c15122b49461,2022-01-14 08:33:08.493432,2022-01-14 08:33:09.073613,5,aries,model_rank,"{'freq': 0.0, 'letter_score_by_word': 0.5, 'letter_score_by_freq': 0.0, 'distinct_letters': 1.0}",patio,6
0d43bf66267ee,2022-01-14 08:33:11.418764,2022-01-14 08:33:11.866066,5,arnie,model_rank,"{'freq': 1.0, 'letter_score_by_word': 0.5, 'letter_score_by_freq': 0.0, 'distinct_letters': 1.0}",baier,3
0636cfbf67060,2022-01-14 08:33:14.219690,2022-01-14 08:33:14.601578,5,taser,model_rank,"{'freq': 0.25, 'letter_score_by_word': 0.5, 'letter_score_by_freq': 0.25, 'distinct_letters': 1.0}",terme,5
04e55c7ab94f0,2022-01-14 08:33:16.909592,2022-01-14 08:33:17.326076,5,irate,model_rank,"{'freq': 0.75, 'letter_score_by_word': 0.5, 'letter_score_by_freq': 1.0, 'distinct_letters': 0.25}",urged,3
0ec7ba716bcc3,2022-01-14 08:33:19.610138,2022-01-14 08:33:20.138735,5,anise,model_rank,"{'freq': 0.5, 'letter_score_by_word': 0.0, 'letter_score_by_freq': 0.75, 'distinct_letters': 0.0}",kilda,5
0b1317452a619,2022-01-14 08:33:22.419870,2022-01-14 08:33:22.858028,5,least,model_rank,"{'freq': 1.0, 'letter_score_by_word': 0.5, 'letter_score_by_freq': 0.0, 'distinct_letters': 0.5}",lomax,4
0ce4b10fc5e2a,2022-01-14 08:33:25.110705,2022-01-14 08:33:25.711537,5,tears,model_rank,"{'freq': 1.0, 'letter_score_by_word': 1.0, 'letter_score_by_freq': 0.5, 'distinct_letters': 0.0}",viejo,4
05b8850ab3a55,2022-01-14 08:33:27.991091,2022-01-14 08:33:28.473168,5,eatin,model_rank,"{'freq': 0.5, 'letter_score_by_word': 0.0, 'letter_score_by_freq': 1.0, 'distinct_letters': 0.25}",amano,3
0683b116b28e2,2022-01-14 08:33:30.790444,2022-01-14 08:33:31.722738,5,after,model_rank,"{'freq': 0.0, 'letter_score_by_word': 0.25, 'letter_score_by_freq': 1.0, 'distinct_letters': 1.0}",shawn,4
