game_id,start_at,completed_at,n_letters,first_guess,sort_on,model_params,word,turns
065053dafc4dd,2022-01-19 19:56:03.023604,2022-01-19 19:56:05.857176,5,dufus,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",carré,6
07b7f0c9630f0,2022-01-19 19:56:10.060677,2022-01-19 19:56:11.088880,5,maino,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",dykes,4
01f0c10653793,2022-01-19 19:56:15.331496,2022-01-19 19:56:16.185350,5,kondo,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",booty,7
01fb283c39ccc,2022-01-19 19:56:20.627160,2022-01-19 19:56:21.140409,5,relay,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",bexar,8
09daf487ba493,2022-01-19 19:56:25.480706,2022-01-19 19:56:27.690237,5,molto,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",pings,9
035898de71c13,2022-01-19 19:56:31.903267,2022-01-19 19:56:32.821690,5,aline,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",début,4
05fc6e86b4652,2022-01-19 19:56:37.304470,2022-01-19 19:56:38.579958,5,anato,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",laver,15
03b601d98b5c5,2022-01-19 19:56:42.991656,2022-01-19 19:56:44.166206,5,tetsu,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",maxey,7
088dfe39748a9,2022-01-19 19:56:48.557640,2022-01-19 19:56:49.226488,5,nudie,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",matsu,5
072c8cbf6365e,2022-01-19 19:56:53.647548,2022-01-19 19:56:54.273532,5,fagin,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",nouri,5
01d7ac96111f1,2022-01-19 19:56:58.462655,2022-01-19 19:56:58.941952,5,mikis,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",tisha,5
0d4546d3e3d8e,2022-01-19 19:57:02.978289,2022-01-19 19:57:03.587414,5,poole,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",anvil,4
073b7318cc440,2022-01-19 19:57:07.521477,2022-01-19 19:57:08.633917,5,devan,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",quirk,7
069364b663b07,2022-01-19 19:57:12.481258,2022-01-19 19:57:12.989238,5,ndian,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",ligne,7
0947a5dd935b5,2022-01-19 19:57:16.916749,2022-01-19 19:57:17.570063,5,hybla,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",leaks,5
039ebe6f03d93,2022-01-19 19:57:21.461744,2022-01-19 19:57:22.137042,5,moree,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",belen,6
0fc66dece065f,2022-01-19 19:57:25.949571,2022-01-19 19:57:26.416536,5,tenka,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",karen,5
0a6bd469e996f,2022-01-19 19:57:30.330596,2022-01-19 19:57:31.353944,5,dimed,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",petar,6
07ff75f4c6dd6,2022-01-19 19:57:35.240253,2022-01-19 19:57:36.537771,5,bacho,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",slavs,7
0cb740772c88a,2022-01-19 19:57:40.395300,2022-01-19 19:57:41.274783,5,edram,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",chief,4
0f58f4f6aece7,2022-01-19 19:57:45.107218,2022-01-19 19:57:45.643974,5,devyn,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",elgin,6
06d7db020624d,2022-01-19 19:57:49.495527,2022-01-19 19:57:49.965606,5,melas,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",legit,6
0b93f5fb4a9bc,2022-01-19 19:57:53.855289,2022-01-19 19:57:54.387779,5,minae,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",negus,6
0b5e30661e826,2022-01-19 19:57:58.144043,2022-01-19 19:57:59.237369,5,ragin,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",blest,5
0d9b9fe406406,2022-01-19 19:58:03.051328,2022-01-19 19:58:03.811447,5,aneth,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",mages,12
0dc44aaa3544b,2022-01-19 19:58:07.618899,2022-01-19 19:58:08.985192,5,ckers,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",dobby,5
0cd3f3268a2de,2022-01-19 19:58:12.843358,2022-01-19 19:58:15.571339,5,conch,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",miele,7
001adf3d1f4b0,2022-01-19 19:58:19.586060,2022-01-19 19:58:20.591239,5,vossy,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",ishii,6
01d4171a5487a,2022-01-19 19:58:24.454928,2022-01-19 19:58:25.978676,5,accus,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",tweet,5
0e34b754603a0,2022-01-19 19:58:29.855663,2022-01-19 19:58:30.307519,5,aldub,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",guard,4
05a5d59a337b7,2022-01-19 19:58:34.193880,2022-01-19 19:58:35.139609,5,daqui,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",einer,5
0fbdcad5216fb,2022-01-19 19:58:39.070940,2022-01-19 19:58:40.112020,5,bossi,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",annie,6
0bfbbf0f2dc35,2022-01-19 19:58:43.915042,2022-01-19 19:58:45.057377,5,malat,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",pasok,6
0c1aca534e7dc,2022-01-19 19:58:49.630125,2022-01-19 19:58:50.782088,5,hiram,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",tufts,5
004f728b5ddd5,2022-01-19 19:58:54.791290,2022-01-19 19:58:55.305442,5,svend,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",nidal,5
067e2eee4f51f,2022-01-19 19:58:59.323011,2022-01-19 19:58:59.782082,5,junín,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",jello,3
0459fb0afc073,2022-01-19 19:59:03.844675,2022-01-19 19:59:04.478739,5,posti,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",silas,6
01164fb68dc65,2022-01-19 19:59:08.468159,2022-01-19 19:59:09.139819,5,newar,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",antic,4
0d50a0fb15c42,2022-01-19 19:59:13.214958,2022-01-19 19:59:14.089442,5,lates,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",nouri,4
0daa89de52ebb,2022-01-19 19:59:18.283827,2022-01-19 19:59:19.813420,5,harth,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",emily,5
02e51a4a2ddaa,2022-01-19 19:59:24.001061,2022-01-19 19:59:24.467917,5,pundi,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",tucci,4
0caa8b64afeab,2022-01-19 19:59:28.625363,2022-01-19 19:59:29.935858,5,muero,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",asaph,5
0974e4010ced6,2022-01-19 19:59:34.038409,2022-01-19 19:59:35.596526,5,awans,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",berth,7
0d44b7aaf6dc2,2022-01-19 19:59:39.651047,2022-01-19 19:59:40.130903,5,mafra,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",kamau,3
03da3b787a49e,2022-01-19 19:59:44.370563,2022-01-19 19:59:44.821571,5,osada,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",bipod,4
051a8a1d347fa,2022-01-19 19:59:48.797963,2022-01-19 19:59:49.296609,5,bravi,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",gerri,5
0f53efc88cdaf,2022-01-19 19:59:53.375130,2022-01-19 19:59:55.799852,5,hicky,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",annex,5
01ad29288b984,2022-01-19 19:59:59.907968,2022-01-19 20:00:00.471979,5,hoody,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",megyn,4
03b9a46474163,2022-01-19 20:00:04.553136,2022-01-19 20:00:05.315127,5,zions,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",fibre,5
0b0704bde4285,2022-01-19 20:00:09.315470,2022-01-19 20:00:09.939663,5,noroi,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",aydin,8
0adfa8fa990f8,2022-01-19 20:00:13.972866,2022-01-19 20:00:16.529798,5,moxxi,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",janne,13
0608d5e4ba390,2022-01-19 20:00:20.570618,2022-01-19 20:00:21.052571,5,atlan,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",hants,9
0d1434d9a148c,2022-01-19 20:00:25.114850,2022-01-19 20:00:25.611635,5,vided,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",eilat,3
0b112bcaab23d,2022-01-19 20:00:29.625759,2022-01-19 20:00:30.274921,5,heidt,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",shown,6
0a60b531e6ce6,2022-01-19 20:00:34.269942,2022-01-19 20:00:34.819555,5,unary,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",punic,5
0baa407771247,2022-01-19 20:00:39.024040,2022-01-19 20:00:40.593242,5,leela,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",argon,10
0ccfa8b3ab3e6,2022-01-19 20:00:44.660544,2022-01-19 20:00:45.284921,5,arlie,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",surat,4
07e697e49d5a2,2022-01-19 20:00:49.330548,2022-01-19 20:00:50.204655,5,hande,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",calls,6
09ffeff5f693b,2022-01-19 20:00:54.254652,2022-01-19 20:00:56.601805,5,fifty,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",björk,5
076377ace342d,2022-01-19 20:01:00.630858,2022-01-19 20:01:01.354717,5,bbmas,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",yoshi,4
08f6706bf436f,2022-01-19 20:01:05.397594,2022-01-19 20:01:05.939509,5,keung,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",loong,7
07dde5e7f7d25,2022-01-19 20:01:10.059273,2022-01-19 20:01:12.121806,5,brujo,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",henna,11
041c8d0c5d209,2022-01-19 20:01:16.199861,2022-01-19 20:01:16.640995,5,rahaf,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",chefs,3
0989f5ecf63c3,2022-01-19 20:01:20.726622,2022-01-19 20:01:21.996882,5,yangi,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",tusks,5
02bbc958e1dee,2022-01-19 20:01:26.008193,2022-01-19 20:01:27.671095,5,udall,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",bothy,7
09a7a9659fd34,2022-01-19 20:01:31.541744,2022-01-19 20:01:32.288549,5,antle,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",yegor,4
0eb626a4f2616,2022-01-19 20:01:36.259652,2022-01-19 20:01:37.170314,5,nscaa,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",seely,7
07849b56e66b7,2022-01-19 20:01:41.089379,2022-01-19 20:01:42.270808,5,biggy,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",omani,6
0e3f22234904c,2022-01-19 20:01:46.164565,2022-01-19 20:01:47.391643,5,avena,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",brill,8
03234d5e9421c,2022-01-19 20:01:51.263758,2022-01-19 20:01:51.804078,5,filth,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",milla,10
0fa84decc2411,2022-01-19 20:01:55.705513,2022-01-19 20:01:56.993058,5,kogan,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",acrid,6
0e63f6ebc566d,2022-01-19 20:02:00.848734,2022-01-19 20:02:02.463729,5,dupes,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",cohan,8
0caad6071fa31,2022-01-19 20:02:06.324833,2022-01-19 20:02:07.419905,5,recal,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",banff,8
06983c12b7ac6,2022-01-19 20:02:11.278408,2022-01-19 20:02:11.797262,5,seizo,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",steal,9
0f218b33cad41,2022-01-19 20:02:15.656932,2022-01-19 20:02:18.025230,5,bundu,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",ivica,6
049595be77668,2022-01-19 20:02:21.892948,2022-01-19 20:02:22.333496,5,unmet,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",earnt,3
06051b4854d19,2022-01-19 20:02:26.232587,2022-01-19 20:02:26.694220,5,hoops,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",stoll,6
0a4a4ea6400e5,2022-01-19 20:02:30.538202,2022-01-19 20:02:31.517282,5,nyone,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",bosch,9
0516a7f894cfc,2022-01-19 20:02:35.370108,2022-01-19 20:02:36.521277,5,akata,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",hamid,7
04e92c76ef625,2022-01-19 20:02:40.395805,2022-01-19 20:02:41.223302,5,bragh,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",carte,10
0ddfe65accc92,2022-01-19 20:02:45.035133,2022-01-19 20:02:45.919139,5,neser,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",burka,11
09a5b6a80600a,2022-01-19 20:02:49.756020,2022-01-19 20:02:51.708209,5,cocci,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",bulma,5
0418d5e2dd99f,2022-01-19 20:02:55.544074,2022-01-19 20:02:56.502844,5,vapes,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",norah,4
0328a95a4c4e6,2022-01-19 20:03:00.287579,2022-01-19 20:03:01.123690,5,fared,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",pesos,5
082a0bb68a9f7,2022-01-19 20:03:04.964144,2022-01-19 20:03:05.498907,5,suevi,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",putts,8
03897071a24e3,2022-01-19 20:03:09.352855,2022-01-19 20:03:09.826359,5,bicks,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",nikko,6
0f0dc76ebe043,2022-01-19 20:03:13.675822,2022-01-19 20:03:14.216709,5,jaden,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",docks,8
0312a9b56b2a0,2022-01-19 20:03:18.309122,2022-01-19 20:03:18.993209,5,rusia,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",clear,6
03dec3ddf3a9c,2022-01-19 20:03:22.873959,2022-01-19 20:03:23.527633,5,fahmy,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",rerum,5
07f6e7bfab222,2022-01-19 20:03:27.357337,2022-01-19 20:03:29.321170,5,jentz,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",pupal,6
